ID,Timestamp,Contents,Attachments
908147849819205653,2021-11-11 00:15:19.968000+00:00,"Tilefish are a bunch of similar looking fish, although not all of them are super related. Generally coastal, they range in size from smallish to mediumish. 11 cm (4ish in) in the smallest species to 125 cm (49 in) in the largest. They feed mostly on inverts that live on the bottom, mostly in the Indian, Pacific, and Atlantic oceans. 
The name tilefish seems to be rooted in a long explanation involving the name Tilus, so don't worry too much about that. Do worry about eating them though! These guys have a TON of mercury in them. They are fairly often served even today. Most doctors recommend eating no more than 1 a year, and none if you are or are planning to be pregnant.",
908145111861432381,2021-11-11 00:04:27.188000+00:00,"Well this is for yesterdays fact, I never realized it didn't upload right.",https://cdn.discordapp.com/attachments/806614781083516958/908145111525908520/R.gif
907777179201445949,2021-11-09 23:42:25.206000+00:00,Here's one with the jaw fully extended.,https://cdn.discordapp.com/attachments/806614781083516958/907777179360845865/unknown.png
907777064952823828,2021-11-09 23:41:57.967000+00:00,Here's a sketch of what the bones do as they sling.,https://cdn.discordapp.com/attachments/806614781083516958/907777064537559101/unknown.png
907776982471823410,2021-11-09 23:41:38.302000+00:00,"Here's one! Really nice colors on this one, they vary by individual and by sex.",https://cdn.discordapp.com/attachments/806614781083516958/907776981440028733/unknown.png
907776778599276555,2021-11-09 23:40:49.695000+00:00,"Slingjaw Wrasse! They are fish eaters, mostly, usually small that are all over reefs mostly in the indo-pacific. They're sequential hermaphrodites if you remember the first fish fact we talked about. 
The cool thing about these guys is they can extend their jaws up to 65% of the length of the head! The jaw literally swings out, allowing them to catch animals that thought they were out of reach. All those bones in the fishes head allows them to do that, basically using the Quadrate bone and the Maxilla as a hinge to fling out the front bones! It's really weird to watch.",
907421787573338163,2021-11-09 00:10:13.239000+00:00,"If you ever want to impress your friends, when you see an animal that can move big chunks of its head mention the words Cranial kinesis, fish do this, but so do other animals we wont mention.",https://cdn.discordapp.com/attachments/806614781083516958/907421787703349299/unknown.png
907421387336085594,2021-11-09 00:08:37.815000+00:00,This is the head of  Dunkleosteus! Remember him from like a million fish facts ago? he's got lots of dumb head bones too.,https://cdn.discordapp.com/attachments/806614781083516958/907421387025711165/unknown.png
907421050210496572,2021-11-09 00:07:17.438000+00:00,This photo is often used to talk about fish bones in the head. In one of my college courses a test (for credit) was to be given this image unlabeled and label all the bones. That was FOR SURE a skill I needed in life.,https://cdn.discordapp.com/attachments/806614781083516958/907421049774292992/unknown.png
907420652775022613,2021-11-09 00:05:42.682000+00:00,"Lets do a weird one today... Let’s talk fish mouths. Many fish have crazy bones and muscles in their mouth that allows them to eat and breathe. 
To breathe, fish need to be able to pull water into their mouth, then close the mouth. After that they need to push the water out of the gills. To do that, they (sometimes) actually expand the volume of the mouth by moving the bones surrounding the mouth. This pulls water into the mouth. They then push it back out by reversing the process. I've seen scientists quote that fish have on average 130 bones in their head, but that feels a bit large of a number seeing as humans have a total usually quoted at 206. I'd believe it though if you included fossil fish, some of those guys have tons of bones seemingly randomly assorted. I saw one that had 156 bones. 
Fish also need to catch prey, too. Some fish can expand the volume of their mouths crazy fast, acting like a vacuum. I could have sworn I did a fact on the slingjaw wrasse, but I can't find it! I guess I'll do a separate fact for that one.",
907056995427823737,2021-11-08 00:00:40.014000+00:00,A female spotted molly. Anyone know what kind of fish that is in the background? ||It's a guppy!||,https://cdn.discordapp.com/attachments/806614781083516958/907056994706419772/unknown.png
907056820663750677,2021-11-07 23:59:58.347000+00:00,"A breed called ""Neon Orange"".",https://cdn.discordapp.com/attachments/806614781083516958/907056820256919632/unknown.png
907056693123379320,2021-11-07 23:59:27.939000+00:00,A male up close.,https://cdn.discordapp.com/attachments/806614781083516958/907056692917841970/unknown.png
907056596000047156,2021-11-07 23:59:04.783000+00:00,"Mollies! These fish are pretty cool, and are common aquarium species. They are a member of the same group as Guppies, so they are livebearers. They are hardy and are common aquarium fish. They live in freshwater, sometimes venturing into brackish water. 
There are tons of breeds of them, just like guppies. The males and the females look different, with the males being smaller and flashier than females usually. They're usually considered the largest of the livebearers (sorta) beating tiny guppies and medium platies at a max of 4.8″ (12 cm). They are usually the meanest of the group too, they can pick on other fish sometimes but are usually good aquarium fish.",
906685936853721129,2021-11-06 23:26:12.756000+00:00,"This man is clearly manipulating the arrangement of the image so the fish is not as large as it appears, but it gives us a close look at the teeth of the fish!",https://cdn.discordapp.com/attachments/806614781083516958/906685936417509376/tourettecongobighugeworldrecordigfagiantepescebiggestfishesfishoftheworldpesceenormegigantebigfishesoftheoceanoftheseabigfishoftheworldbestimegesgoliathtigerfish.png
906685690480295946,2021-11-06 23:25:14.016000+00:00,"Smaller tigerfish caught by someone, they grow to 105ish centimeters (41 in).",https://cdn.discordapp.com/attachments/806614781083516958/906685690245443604/TigerfishHydrocynusVittatus.png
906685478886055946,2021-11-06 23:24:23.568000+00:00,"There are a few fish called tigerfish in the world, the one in the previous fish fact is the African Tigerfish, tiervis or ngwesh. These guys are famous for their huge teeth, they are obvious predators. They mostly eat other fish in some of the freshwater rivers and lakes of Africa. They famously are game fish, with people from all over trying to catch the ""fanged fish."" They are important to the people that live there too, they make a good food fish and the tourism they create helps economies. 
They famously have been observed leaping out of the water and capturing birds out of the air, although this behavior is uncommon at best. They are ferocious when hungry, and bites on humans have been observed, although almost exclusively when they are kept in human care. They make poor pets as they require a lot of space, need a ton of food, and will bite anything that looks like food in their habitat, including you.",
906315707350908948,2021-11-05 22:55:03.164000+00:00,Probs better that you don't catch those fish... Have you heard about the conservation issues facing fish?,https://cdn.discordapp.com/attachments/806614781083516958/906315707145408602/there-are-plenty-of-fish-in-the-sea.png
906315451120877609,2021-11-05 22:54:02.074000+00:00,"Here's  a Meme. That's a real fish, a Tigerfish.",https://cdn.discordapp.com/attachments/806614781083516958/906315450848268368/Nom_nom_.png
906315111378092082,2021-11-05 22:52:41.073000+00:00,"Idiom time again! ""There are many other fish in the sea."" And like phrases. The meaning of this one is that there are many other better or good options than the one you are moving on from. It's often used in a romantic meaning, meaning that even if your relationship didn't work out with the person you are with, there's another out there for you. 
Not... Uhhh to  damage the meaning of this idiom, but it seems to assume something that has long been misunderstood about the ocean. It seems to imply that the ocean always has more fish, and we've proven that to be untrue. If you've been a fishfact reader for awhile you know why. We have managed to fish many species into only small fractions of what is left of the original population. The ocean is not an infinite resource of fish. I think that we are currently seeing that and it will only get worse. But I'm sure if you're going through a breakup there's someone else out there.",
